Customer_ID,Campaign_Name,Campaign_Channel,Funnel_Stage,Date,Impressions,Clicks,Website_Visits,Leads_Generated,Sign_Ups,Add_To_Cart,Purchases,Revenue,Ad_Spend,Cost_Per_Click,Conversion_Rate,ROI,Customer_Segment,Device,Region
CUST1544,Referral Program,YouTube,Conversion,10-10-2024,24607,2600,1591,568,246,152,42,6877.27,722.46,0.28,1.62,851.92,New,Desktop,South
CUST1545,Email Campaign,YouTube,Consideration,06-03-2024,21264,1540,1298,421,175,82,24,5591.67,386.83,0.25,1.56,1345.51,Premium,Mobile,West
CUST1546,Referral Program,Facebook,Intent,08-04-2024,43904,2120,1307,302,70,45,14,3113.94,1596.53,0.75,0.66,95.04,New,Desktop,North
CUST1547,PPC Ads,Facebook,Intent,03-08-2024,20991,3140,2713,768,171,63,13,5298.78,872.54,0.28,0.41,507.28,Premium,Desktop,South
CUST1548,Social Media,YouTube,Awareness,06-12-2024,38994,2716,2177,322,77,52,18,4596.17,952.65,0.35,0.66,382.46,Returning,Mobile,South
CUST1549,PPC Ads,Facebook,Conversion,13-07-2024,3873,283,232,70,30,11,2,253.69,3827.72,13.53,0.71,-93.37,Returning,Tablet,South
CUST1550,Social Media,Google,Awareness,12-12-2024,12661,416,210,32,13,5,1,170.24,177.61,0.43,0.24,-4.15,Premium,Desktop,East
CUST1551,SEO,Email,Interest,30-03-2024,32496,3940,3487,1074,315,189,57,15908.76,2833.27,0.72,1.45,461.5,Returning,Tablet,South
CUST1552,Email Campaign,Email,Interest,11-11-2024,27622,2958,2338,394,179,81,34,3956.04,1959.36,0.66,1.15,101.9,Premium,Tablet,East
CUST1553,Email Campaign,Instagram,Interest,18-10-2024,35350,1446,899,121,63,34,14,4553.43,2582.09,1.79,0.97,76.35,New,Desktop,South
CUST1554,SEO,Google,Intent,03-06-2024,27850,599,498,74,16,7,1,304.59,2857.87,4.77,0.17,-89.34,New,Desktop,East
CUST1555,Referral Program,Facebook,Conversion,26-07-2024,27972,2944,1803,181,72,42,13,4831.01,1635.5,0.56,0.44,195.38,Premium,Mobile,West
CUST1556,SEO,Facebook,Awareness,07-10-2024,29261,2973,2524,796,378,147,45,21238.52,1546.03,0.52,1.51,1273.75,New,Mobile,East
CUST1557,SEO,Instagram,Awareness,01-01-2024,25851,1247,679,217,65,21,5,2302.57,3693.67,2.96,0.4,-37.66,Returning,Desktop,East
CUST1558,Social Media,Instagram,Interest,04-06-2024,23632,3382,2642,672,217,91,39,18553.63,4369.26,1.29,1.15,324.64,New,Tablet,West
CUST1559,SEO,Facebook,Conversion,26-05-2024,49549,1543,1105,163,72,35,14,2241.71,1043.65,0.68,0.91,114.8,New,Mobile,South
CUST1560,Email Campaign,Facebook,Conversion,17-04-2024,15805,1114,600,75,41,15,3,327.61,578.33,0.52,0.27,-43.35,Premium,Mobile,West
CUST1561,PPC Ads,Google,Consideration,08-08-2024,10317,1466,874,92,48,21,6,1116.15,4499.2,3.07,0.41,-75.19,Returning,Desktop,South
CUST1562,Social Media,Instagram,Conversion,23-10-2024,11761,808,408,61,26,11,2,905.58,1814.49,2.25,0.25,-50.09,New,Desktop,East
CUST1563,Social Media,Google,Conversion,06-11-2024,917,91,62,22,10,3,1,487.42,2801.46,30.79,1.1,-82.6,New,Desktop,South
CUST1564,Referral Program,Facebook,Awareness,01-12-2024,42076,2762,1713,295,102,54,12,5240.35,1861.76,0.67,0.43,181.47,Premium,Desktop,East
CUST1565,PPC Ads,YouTube,Conversion,13-06-2024,20858,1009,745,153,69,45,22,2189.18,716.43,0.71,2.18,205.57,Premium,Mobile,South
CUST1566,Social Media,YouTube,Conversion,26-08-2024,3767,556,344,45,17,6,2,952.69,2987.73,5.37,0.36,-68.11,Returning,Mobile,East
CUST1567,SEO,Facebook,Awareness,14-08-2024,17709,1191,738,123,33,17,5,1202.56,2673.19,2.24,0.42,-55.01,New,Mobile,East
CUST1568,Social Media,Instagram,Conversion,14-08-2024,24552,3318,2645,676,324,183,68,3684.89,1094.67,0.33,2.05,236.62,Premium,Tablet,North
CUST1569,Social Media,YouTube,Awareness,11-12-2024,39013,1646,854,241,101,47,22,5479.7,2314.16,1.41,1.34,136.79,Premium,Mobile,South
CUST1570,Social Media,Instagram,Consideration,19-04-2024,26592,1059,911,158,54,31,11,778.04,4005.04,3.78,1.04,-80.57,Premium,Mobile,South
CUST1571,Referral Program,YouTube,Intent,18-09-2024,11838,169,142,16,9,4,1,294.75,2993.09,17.71,0.59,-90.15,Returning,Desktop,North
CUST1572,Social Media,Instagram,Awareness,30-08-2024,912,92,70,15,3,1,0,0.0,574.89,6.25,0.0,-100.0,Premium,Mobile,East
CUST1573,Social Media,YouTube,Awareness,27-03-2024,8043,495,364,61,19,5,2,526.09,2785.31,5.63,0.4,-81.11,Returning,Mobile,East
CUST1574,Referral Program,Instagram,Conversion,03-12-2024,40855,5352,4586,760,169,97,38,12385.21,3543.42,0.66,0.71,249.53,Returning,Mobile,North
CUST1575,PPC Ads,Google,Awareness,13-02-2024,33996,2592,1488,577,292,164,64,28221.47,3984.25,1.54,2.47,608.33,New,Desktop,North
CUST1576,Email Campaign,Instagram,Interest,25-05-2024,24048,3500,1860,529,254,80,36,12522.81,3182.68,0.91,1.03,293.47,New,Mobile,West
CUST1577,Referral Program,Google,Interest,20-09-2024,27884,1003,597,159,52,23,10,2453.22,848.03,0.85,1.0,189.28,Returning,Mobile,East
CUST1578,Referral Program,Google,Consideration,05-12-2024,44925,5912,4835,1086,510,352,167,69930.0,3579.85,0.61,2.82,1853.43,New,Tablet,West
CUST1579,Social Media,Facebook,Awareness,20-11-2024,39256,4660,2394,547,196,91,20,9150.24,3418.98,0.73,0.43,167.63,New,Tablet,South
CUST1580,Social Media,Google,Conversion,13-11-2024,19388,2286,1675,439,220,110,39,4051.79,219.69,0.1,1.71,1744.32,Premium,Tablet,West
CUST1581,Email Campaign,Email,Conversion,20-06-2024,36235,4647,4173,1289,491,326,137,39643.67,2117.56,0.46,2.95,1772.14,New,Tablet,North
CUST1582,Social Media,Google,Intent,17-02-2024,47795,5570,4691,1457,531,311,132,23500.01,1731.46,0.31,2.37,1257.24,Returning,Desktop,North
CUST1583,SEO,Instagram,Consideration,30-04-2024,49316,4816,3412,516,296,157,59,4199.47,3380.12,0.7,1.23,24.24,New,Tablet,North
CUST1584,Social Media,Google,Conversion,10-12-2024,18006,510,267,66,19,11,2,701.69,1159.07,2.27,0.39,-39.46,Premium,Mobile,North
CUST1585,Social Media,Instagram,Intent,07-06-2024,20963,305,253,56,13,8,3,1314.74,2995.27,9.82,0.98,-56.11,Returning,Tablet,West
CUST1586,SEO,Instagram,Conversion,25-04-2024,18455,2563,1895,684,296,142,59,7275.07,4574.71,1.78,2.3,59.03,New,Desktop,West
CUST1587,Email Campaign,Email,Intent,11-04-2024,38341,3693,2016,583,342,167,37,15376.69,4009.23,1.09,1.0,283.53,Returning,Tablet,West
CUST1588,SEO,Google,Interest,16-03-2024,5604,680,365,94,33,14,4,1736.11,4615.14,6.79,0.59,-62.38,New,Tablet,North
CUST1589,Referral Program,Google,Interest,13-01-2024,35411,2741,2367,318,71,48,12,5537.44,4894.68,1.79,0.44,13.13,Premium,Desktop,North
CUST1590,SEO,YouTube,Conversion,24-01-2024,23690,625,479,134,44,25,7,1185.65,152.28,0.24,1.12,678.6,New,Desktop,East
CUST1591,PPC Ads,YouTube,Consideration,05-05-2024,7857,216,179,24,9,2,0,0.0,3151.43,14.59,0.0,-100.0,Returning,Desktop,East
CUST1592,Referral Program,Facebook,Awareness,31-08-2024,32979,3495,2976,598,158,101,32,6217.54,2122.91,0.61,0.92,192.88,Returning,Desktop,North
CUST1593,Social Media,Instagram,Consideration,08-11-2024,45311,3182,2318,331,153,75,27,8060.91,4313.29,1.36,0.85,86.89,Returning,Desktop,East
CUST1594,Referral Program,Email,Consideration,07-02-2024,36708,1397,987,303,181,59,22,1600.02,1333.89,0.95,1.57,19.95,New,Desktop,South
CUST1595,Email Campaign,YouTube,Awareness,21-08-2024,20650,1627,1093,176,67,34,13,906.7,4907.04,3.02,0.8,-81.52,New,Mobile,South
CUST1596,Email Campaign,Google,Interest,31-07-2024,6144,116,72,15,5,2,0,0.0,3107.17,26.79,0.0,-100.0,New,Tablet,North
CUST1597,SEO,Facebook,Interest,18-11-2024,43786,4005,2698,994,358,233,61,15250.98,3988.33,1.0,1.52,282.39,Premium,Tablet,West
CUST1598,Referral Program,Email,Awareness,21-10-2024,47820,2279,1844,297,73,27,6,991.99,519.44,0.23,0.26,90.97,Premium,Desktop,South
CUST1599,Social Media,Google,Intent,09-04-2024,3414,415,307,77,42,26,11,1492.55,998.94,2.41,2.65,49.41,Premium,Desktop,South
CUST1600,Email Campaign,Google,Consideration,22-12-2024,21852,1168,1000,225,82,42,10,3514.79,3816.18,3.27,0.86,-7.9,Returning,Mobile,West
CUST1601,Social Media,Instagram,Conversion,15-07-2024,46852,3454,2339,246,87,28,13,652.35,207.73,0.06,0.38,214.04,Returning,Mobile,East
CUST1602,PPC Ads,Instagram,Interest,10-09-2024,45412,527,391,132,61,42,19,7840.37,4102.7,7.79,3.61,91.1,Returning,Desktop,West
CUST1603,Email Campaign,YouTube,Conversion,23-07-2024,14897,300,225,27,10,5,1,85.66,168.35,0.56,0.33,-49.12,Returning,Mobile,East
CUST1604,SEO,YouTube,Awareness,04-05-2024,42055,2731,2011,487,223,92,45,6127.66,3319.88,1.22,1.65,84.57,Returning,Mobile,East
CUST1605,PPC Ads,Google,Conversion,16-03-2024,47459,3663,2860,767,172,83,19,4252.32,1888.96,0.52,0.52,125.11,New,Desktop,West
CUST1606,Referral Program,Google,Conversion,01-12-2024,1228,115,68,19,9,5,1,268.19,3096.32,26.92,0.87,-91.34,Returning,Desktop,East
CUST1607,Social Media,YouTube,Consideration,18-12-2024,1198,60,42,12,6,2,0,0.0,3510.55,58.51,0.0,-100.0,New,Desktop,South
CUST1608,Email Campaign,YouTube,Awareness,03-01-2024,40454,4340,2350,413,189,71,21,4080.73,1778.13,0.41,0.48,129.5,Premium,Desktop,North
CUST1609,PPC Ads,Google,Conversion,24-02-2024,47780,6231,4073,419,243,85,40,19350.49,629.02,0.1,0.64,2976.29,Premium,Tablet,East
CUST1610,PPC Ads,Email,Interest,05-08-2024,14423,1718,1194,378,98,41,9,3048.4,441.26,0.26,0.52,590.84,Premium,Tablet,South
CUST1611,Email Campaign,Google,Awareness,22-04-2024,17279,268,203,52,20,12,4,242.18,2985.79,11.14,1.49,-91.89,Premium,Desktop,West
CUST1612,Referral Program,Email,Interest,31-03-2024,7900,610,536,188,82,40,15,3653.69,2651.21,4.35,2.46,37.81,Premium,Mobile,East
CUST1613,Referral Program,Email,Intent,22-12-2024,24966,616,456,157,67,26,10,4437.54,3736.78,6.07,1.62,18.75,Returning,Desktop,South
CUST1614,SEO,Google,Conversion,22-09-2024,37439,1643,1310,462,166,60,16,2970.48,2597.7,1.58,0.97,14.35,Returning,Tablet,East
CUST1615,Referral Program,Facebook,Awareness,25-08-2024,4860,719,505,123,41,17,5,462.75,2169.98,3.02,0.7,-78.67,Returning,Mobile,West
CUST1616,SEO,YouTube,Interest,26-01-2024,35770,1071,807,161,40,27,12,4695.28,2050.63,1.91,1.12,128.97,Premium,Tablet,North
CUST1617,PPC Ads,Instagram,Conversion,12-10-2024,17601,1405,742,250,89,38,9,2904.36,229.59,0.16,0.64,1165.02,Premium,Desktop,East
CUST1618,Email Campaign,Google,Consideration,07-05-2024,32807,3167,1905,448,118,82,36,11039.06,1744.23,0.55,1.14,532.89,New,Tablet,North
CUST1619,Referral Program,Email,Interest,03-03-2024,5986,648,417,64,31,15,5,370.55,4882.5,7.53,0.77,-92.41,Returning,Tablet,East
CUST1620,SEO,Google,Interest,21-08-2024,8835,780,537,191,54,20,8,905.8,4380.42,5.62,1.03,-79.32,Premium,Tablet,East
CUST1621,PPC Ads,YouTube,Intent,09-03-2024,21864,248,128,46,10,6,2,660.29,1713.95,6.91,0.81,-61.48,Premium,Mobile,West
CUST1622,Referral Program,Email,Consideration,25-08-2024,37759,2103,1169,280,117,56,14,2009.29,2980.2,1.42,0.67,-32.58,Premium,Tablet,East
CUST1623,Social Media,Instagram,Intent,07-12-2024,24076,1985,1212,148,64,37,13,3598.81,4251.75,2.14,0.65,-15.36,New,Mobile,South
CUST1624,PPC Ads,Instagram,Consideration,28-09-2024,32167,717,637,137,75,52,23,6789.53,2262.24,3.16,3.21,200.12,Premium,Desktop,South
CUST1625,Referral Program,Instagram,Interest,13-10-2024,11630,687,434,148,63,20,6,1065.47,187.99,0.27,0.87,466.77,New,Desktop,North
CUST1626,PPC Ads,Facebook,Intent,31-10-2024,22472,329,227,84,28,9,4,1907.17,465.1,1.41,1.22,310.06,New,Tablet,North
CUST1627,Email Campaign,Email,Conversion,11-06-2024,40919,859,496,79,41,24,8,3432.87,2600.92,3.03,0.93,31.99,Returning,Mobile,South
CUST1628,Email Campaign,Email,Consideration,14-08-2024,1667,109,81,9,3,1,0,0.0,4850.25,44.5,0.0,-100.0,Premium,Desktop,North
CUST1629,Email Campaign,Facebook,Interest,09-11-2024,27692,791,484,175,40,14,4,340.39,3496.73,4.42,0.51,-90.27,New,Mobile,North
CUST1630,Social Media,Email,Awareness,15-09-2024,1562,139,81,17,7,2,0,0.0,447.49,3.22,0.0,-100.0,Premium,Mobile,South
CUST1631,Email Campaign,Facebook,Consideration,06-08-2024,19040,2028,1433,376,211,65,19,5163.28,1027.87,0.51,0.94,402.33,Returning,Tablet,South
CUST1632,Social Media,Google,Consideration,07-10-2024,24744,3020,1516,591,211,128,58,7094.62,3879.48,1.28,1.92,82.88,Returning,Tablet,South
CUST1633,Email Campaign,YouTube,Conversion,16-08-2024,22045,838,421,50,15,5,2,980.44,4223.05,5.04,0.24,-76.78,New,Mobile,West
CUST1634,PPC Ads,Instagram,Consideration,22-03-2024,22189,742,436,128,32,15,4,485.34,3126.7,4.21,0.54,-84.48,Returning,Mobile,West
CUST1635,Referral Program,Facebook,Consideration,31-08-2024,11674,287,147,17,4,2,0,0.0,3257.67,11.35,0.0,-100.0,Returning,Tablet,South
CUST1636,Referral Program,Facebook,Conversion,18-08-2024,23425,2321,1260,267,99,46,19,4063.24,238.85,0.1,0.82,1601.17,Returning,Mobile,East
CUST1637,Email Campaign,Facebook,Conversion,12-05-2024,37997,4138,2629,896,392,121,35,11820.34,4159.8,1.01,0.85,184.16,Premium,Tablet,South
CUST1638,Referral Program,Google,Intent,06-05-2024,9848,142,116,26,6,3,1,108.07,3962.55,27.91,0.7,-97.27,Premium,Mobile,West
CUST1639,Email Campaign,Facebook,Interest,22-11-2024,24214,3415,2488,993,571,173,57,13887.62,1369.27,0.4,1.67,914.24,New,Tablet,North
CUST1640,Email Campaign,YouTube,Interest,21-05-2024,38602,666,469,125,62,37,12,2083.41,3572.52,5.36,1.8,-41.68,New,Mobile,East
CUST1641,SEO,YouTube,Intent,23-09-2024,9424,808,498,97,42,27,11,4944.37,1152.79,1.43,1.36,328.9,Returning,Tablet,East
CUST1642,SEO,Instagram,Interest,05-09-2024,37598,4108,3585,595,316,149,46,3140.12,297.62,0.07,1.12,955.08,Returning,Mobile,North
CUST1643,SEO,Google,Consideration,16-11-2024,24894,3284,2163,443,102,52,17,7840.02,1085.57,0.33,0.52,622.2,New,Desktop,East
CUST1644,Social Media,YouTube,Intent,02-05-2024,7301,802,428,90,35,17,5,2124.24,975.28,1.22,0.62,117.81,Returning,Desktop,North
CUST1645,SEO,Email,Intent,20-05-2024,38114,4659,3479,419,189,86,26,4781.58,1754.97,0.38,0.56,172.46,New,Mobile,West
CUST1646,Email Campaign,Email,Interest,13-08-2024,7231,415,226,47,24,15,5,2025.9,2150.4,5.18,1.2,-5.79,Premium,Desktop,East
CUST1647,PPC Ads,Email,Awareness,09-02-2024,48636,6034,3850,921,472,310,137,8774.32,2591.84,0.43,2.27,238.54,Returning,Mobile,East
CUST1648,SEO,Facebook,Interest,26-05-2024,24125,511,359,113,35,15,4,1940.36,2436.09,4.77,0.78,-20.35,Returning,Mobile,North
CUST1649,SEO,Facebook,Awareness,30-04-2024,17837,2412,2049,608,350,191,68,19513.81,1426.31,0.59,2.82,1268.13,Returning,Desktop,North
CUST1650,PPC Ads,Email,Intent,19-05-2024,35807,3103,2164,676,168,112,44,8204.96,242.94,0.08,1.42,3277.36,Premium,Mobile,West
CUST1651,Email Campaign,Instagram,Awareness,20-06-2024,7556,940,734,75,41,28,7,1492.14,3065.0,3.26,0.74,-51.32,Premium,Tablet,North
CUST1652,Social Media,Instagram,Consideration,12-06-2024,12016,881,790,130,76,38,10,798.82,2039.15,2.31,1.14,-60.83,Returning,Mobile,North
CUST1653,SEO,Facebook,Conversion,03-10-2024,44761,4480,2475,738,199,95,45,22284.33,1563.49,0.35,1.0,1325.29,New,Mobile,West
CUST1654,PPC Ads,Email,Awareness,11-02-2024,2042,170,103,25,12,4,1,67.68,4348.01,25.58,0.59,-98.44,Premium,Desktop,South
CUST1655,Email Campaign,Instagram,Conversion,11-03-2024,22177,2493,1639,166,35,23,8,2757.67,3759.04,1.51,0.32,-26.64,Returning,Tablet,South
CUST1656,Referral Program,Facebook,Consideration,18-03-2024,47232,1012,676,230,83,29,11,2741.54,4303.05,4.25,1.09,-36.29,Returning,Mobile,North
CUST1657,Social Media,Email,Conversion,28-04-2024,39581,730,485,160,65,34,7,3339.09,2525.42,3.46,0.96,32.22,Premium,Mobile,West
CUST1658,PPC Ads,Google,Consideration,15-07-2024,28069,1251,1079,285,123,50,19,3053.3,741.56,0.59,1.52,311.74,New,Mobile,South
CUST1659,PPC Ads,Email,Conversion,21-12-2024,23822,770,604,72,41,16,5,1447.2,3511.49,4.56,0.65,-58.79,Returning,Mobile,West
CUST1660,PPC Ads,Email,Conversion,19-03-2024,19565,2583,1919,633,296,136,49,13085.95,1109.76,0.43,1.9,1079.17,New,Mobile,North
CUST1661,SEO,YouTube,Interest,27-12-2024,18424,749,467,128,50,34,10,3662.9,2262.03,3.02,1.34,61.93,New,Mobile,North
CUST1662,Referral Program,YouTube,Awareness,19-04-2024,23056,3380,2803,937,490,157,35,2821.16,418.5,0.12,1.04,574.11,Premium,Tablet,West
CUST1663,Social Media,Google,Conversion,02-02-2024,27462,1569,1383,450,261,138,35,4802.18,4144.01,2.64,2.23,15.88,Returning,Tablet,East
CUST1664,Email Campaign,Google,Intent,31-07-2024,28795,1022,846,288,60,19,9,1318.99,717.11,0.7,0.88,83.93,Returning,Mobile,North
CUST1665,Email Campaign,Email,Interest,27-07-2024,14307,1724,863,220,130,47,15,5732.52,4525.18,2.62,0.87,26.68,New,Mobile,North
CUST1666,Referral Program,Instagram,Awareness,18-06-2024,42848,4379,3304,469,109,51,17,2296.91,4334.73,0.99,0.39,-47.01,Premium,Desktop,North
CUST1667,PPC Ads,Google,Interest,04-10-2024,26932,2147,1117,336,176,88,18,5545.28,2376.46,1.11,0.84,133.34,Premium,Tablet,North
CUST1668,PPC Ads,Email,Awareness,26-08-2024,18249,1601,965,276,86,34,7,1028.02,3747.4,2.34,0.44,-72.57,Premium,Tablet,West
CUST1669,PPC Ads,Facebook,Consideration,31-07-2024,41959,4644,2432,784,198,84,34,14882.86,3135.28,0.68,0.73,374.69,New,Mobile,West
CUST1670,PPC Ads,YouTube,Conversion,01-02-2024,26756,1123,832,125,46,15,5,2369.92,4035.07,3.59,0.45,-41.27,New,Tablet,West
CUST1671,PPC Ads,Instagram,Intent,15-04-2024,40762,6093,4719,747,341,143,50,14166.09,2215.84,0.36,0.82,539.31,Returning,Tablet,West
CUST1672,Referral Program,Email,Interest,03-08-2024,37580,5504,3004,1102,388,266,72,15014.81,3950.46,0.72,1.31,280.08,Premium,Desktop,East
CUST1673,SEO,Facebook,Interest,18-07-2024,1824,184,120,38,8,5,2,310.65,2366.04,12.86,1.09,-86.87,New,Desktop,West
CUST1674,Social Media,YouTube,Interest,26-10-2024,26231,995,679,252,110,47,11,796.42,4710.73,4.73,1.11,-83.09,Premium,Tablet,West
CUST1675,PPC Ads,Facebook,Interest,22-12-2024,36409,3831,2481,812,455,240,61,10420.33,2483.22,0.65,1.59,319.63,New,Tablet,North
CUST1676,SEO,Email,Conversion,11-01-2024,24303,488,267,74,26,17,5,1722.03,2366.83,4.85,1.02,-27.24,Returning,Tablet,East
CUST1677,Email Campaign,Google,Awareness,21-10-2024,20370,291,194,57,16,4,1,290.13,3946.85,13.56,0.34,-92.65,Premium,Mobile,North
CUST1678,Referral Program,YouTube,Conversion,13-07-2024,35078,1616,1293,474,178,111,30,14244.56,4125.73,2.55,1.86,245.26,New,Desktop,East
CUST1679,SEO,Facebook,Consideration,01-09-2024,7088,529,279,76,16,10,3,684.97,2817.0,5.33,0.57,-75.68,Premium,Mobile,South
CUST1680,PPC Ads,Google,Conversion,04-01-2024,38569,5074,2699,781,412,138,54,19560.88,981.01,0.19,1.06,1893.95,New,Desktop,East
CUST1681,PPC Ads,Instagram,Conversion,29-06-2024,27290,3051,1958,287,152,55,24,6484.69,2392.02,0.78,0.79,171.1,New,Desktop,East
CUST1682,PPC Ads,Email,Consideration,01-06-2024,25789,2939,2576,623,271,185,60,16839.56,4843.56,1.65,2.04,247.67,New,Desktop,North
CUST1683,SEO,Email,Conversion,18-07-2024,28678,1995,1531,482,164,84,18,3068.97,3789.63,1.9,0.9,-19.02,Premium,Tablet,East
CUST1684,PPC Ads,YouTube,Awareness,02-08-2024,29210,1706,1316,238,123,37,10,2547.28,4074.7,2.39,0.59,-37.49,New,Desktop,East
CUST1685,SEO,Facebook,Intent,02-10-2024,15985,990,638,102,43,17,8,2094.83,260.84,0.26,0.81,703.11,Returning,Mobile,North
CUST1686,PPC Ads,Instagram,Consideration,06-10-2024,44982,6669,4918,954,505,242,91,33487.01,2392.51,0.36,1.36,1299.66,Premium,Desktop,South
CUST1687,Email Campaign,YouTube,Interest,04-11-2024,21152,330,166,28,12,6,2,946.58,3268.44,9.9,0.61,-71.04,Returning,Mobile,South
CUST1688,Email Campaign,YouTube,Awareness,22-04-2024,5248,689,519,85,43,25,5,990.97,4167.16,6.05,0.73,-76.22,Returning,Desktop,South
CUST1689,Social Media,Facebook,Intent,06-09-2024,21733,1978,1711,389,170,118,41,2828.6,341.44,0.17,2.07,728.43,Premium,Desktop,East
CUST1690,PPC Ads,Instagram,Awareness,22-04-2024,9935,709,528,196,71,29,6,1640.0,4276.95,6.03,0.85,-61.65,New,Tablet,North
CUST1691,PPC Ads,Facebook,Awareness,19-05-2024,4209,469,398,100,58,29,10,2950.08,2787.16,5.94,2.13,5.85,Returning,Mobile,South
CUST1692,SEO,Email,Interest,11-08-2024,30855,2410,1902,297,123,63,30,3773.95,1066.84,0.44,1.24,253.75,Premium,Desktop,South
CUST1693,SEO,Google,Intent,05-09-2024,13616,1801,987,121,53,24,11,4314.3,1654.55,0.92,0.61,160.75,New,Desktop,South
CUST1694,PPC Ads,Email,Awareness,15-01-2024,25970,3534,3042,939,270,99,35,17262.63,1481.45,0.42,0.99,1065.25,Premium,Mobile,South
CUST1695,Social Media,Email,Interest,18-07-2024,42844,2957,1557,334,150,103,34,16170.35,2701.21,0.91,1.15,498.63,Premium,Desktop,North
CUST1696,PPC Ads,YouTube,Consideration,21-06-2024,43418,2116,1509,522,223,143,69,9570.14,353.26,0.17,3.26,2609.09,Premium,Tablet,South
CUST1697,SEO,Email,Interest,08-12-2024,39798,3698,2059,613,167,83,33,14649.14,876.83,0.24,0.89,1570.69,New,Mobile,East
CUST1698,PPC Ads,Instagram,Conversion,13-12-2024,43456,5985,3020,1023,228,123,26,9542.58,4082.2,0.68,0.43,133.76,Returning,Tablet,East
CUST1699,SEO,Email,Interest,26-07-2024,15183,599,400,72,31,12,4,1016.92,749.76,1.25,0.67,35.63,Returning,Mobile,North
CUST1700,PPC Ads,Instagram,Interest,25-03-2024,1004,97,59,18,9,4,1,293.27,1243.64,12.82,1.03,-76.42,Premium,Mobile,West
CUST1701,Referral Program,Facebook,Interest,27-08-2024,34482,3393,2356,422,172,99,33,14266.56,2321.52,0.68,0.97,514.54,Premium,Mobile,South
CUST1702,SEO,YouTube,Awareness,06-03-2024,34799,3919,2864,1093,317,160,53,14101.22,2633.89,0.67,1.35,435.38,New,Desktop,South
CUST1703,Social Media,Instagram,Intent,14-11-2024,28516,810,419,121,56,38,14,3051.21,3841.69,4.74,1.73,-20.58,Premium,Mobile,East
CUST1704,Referral Program,Email,Interest,30-09-2024,24460,2695,1480,292,67,36,11,2991.58,2291.93,0.85,0.41,30.53,Premium,Mobile,North
CUST1705,PPC Ads,YouTube,Interest,14-01-2024,34091,4679,3385,612,230,103,25,7765.21,3970.34,0.85,0.53,95.58,Premium,Mobile,West
CUST1706,SEO,YouTube,Conversion,20-07-2024,17812,626,398,62,16,9,3,405.25,3129.9,5.0,0.48,-87.05,Returning,Tablet,East
CUST1707,Referral Program,Instagram,Conversion,30-10-2024,38297,1656,1311,404,110,40,17,7741.94,654.19,0.4,1.03,1083.44,Premium,Mobile,West
CUST1708,Social Media,Instagram,Consideration,15-10-2024,46696,6817,5187,859,241,109,43,15195.52,866.02,0.13,0.63,1654.64,Returning,Desktop,North
CUST1709,SEO,Google,Consideration,05-12-2024,49785,1759,1474,410,145,63,18,6029.48,2241.47,1.27,1.02,169.0,New,Mobile,North
CUST1710,Referral Program,Google,Conversion,14-01-2024,2605,337,261,46,10,4,1,94.77,2044.76,6.07,0.3,-95.37,New,Mobile,North
CUST1711,Referral Program,YouTube,Intent,12-02-2024,36895,2911,1956,584,209,128,60,19312.7,3743.37,1.29,2.06,415.92,Returning,Tablet,East
CUST1712,Referral Program,Google,Consideration,25-11-2024,46240,2062,1586,546,220,108,28,2924.1,2945.61,1.43,1.36,-0.73,Returning,Desktop,North
CUST1713,Email Campaign,Email,Intent,07-08-2024,23200,3060,1867,622,244,150,31,2647.83,2001.85,0.65,1.01,32.27,Returning,Desktop,East
CUST1714,PPC Ads,Facebook,Conversion,10-03-2024,35120,2540,1581,518,182,96,40,11491.6,936.73,0.37,1.57,1126.78,Returning,Desktop,East
CUST1715,SEO,YouTube,Consideration,24-08-2024,38178,3133,2555,399,213,93,41,9481.39,1211.5,0.39,1.31,682.62,Premium,Mobile,South
CUST1716,SEO,Facebook,Interest,03-04-2024,21059,1269,861,108,27,16,7,2204.75,2919.95,2.3,0.55,-24.49,Returning,Mobile,East
CUST1717,SEO,Google,Conversion,26-01-2024,28009,2605,2134,660,265,104,48,4327.2,2174.85,0.83,1.84,98.97,Returning,Desktop,East
CUST1718,Referral Program,Instagram,Consideration,13-05-2024,28360,932,772,162,36,14,5,1219.71,2623.14,2.81,0.54,-53.5,Returning,Desktop,South
CUST1719,PPC Ads,YouTube,Intent,13-07-2024,11503,744,627,144,32,16,5,643.27,936.32,1.26,0.67,-31.3,Premium,Tablet,West
CUST1720,Social Media,Google,Intent,16-06-2024,22232,3239,2807,306,131,52,10,4941.95,3348.24,1.03,0.31,47.6,Premium,Desktop,South
CUST1721,SEO,Email,Consideration,18-04-2024,26326,1214,816,145,61,18,4,1210.07,4277.44,3.52,0.33,-71.71,Premium,Mobile,South
CUST1722,PPC Ads,YouTube,Intent,20-08-2024,30854,3145,1973,217,119,66,22,7905.62,1363.9,0.43,0.7,479.63,New,Mobile,North
CUST1723,PPC Ads,YouTube,Consideration,16-06-2024,14343,796,583,212,89,44,17,3339.45,2508.42,3.15,2.14,33.13,Premium,Mobile,North
CUST1724,Email Campaign,Instagram,Consideration,21-06-2024,44972,5319,3449,596,348,166,60,5557.95,4880.08,0.92,1.13,13.89,Returning,Tablet,South
